symbol,timestamp,timezone,session_date,session_type,regular_session,timeframe,open,high,low,close,volume,source,source_as_of,data_vendor,context_24h_status,context_24h_as_of,macro_context_status,macro_context_as_of,iv_context_status,iv_context_as_of,event_context_status,event_context_as_of,notes
SPY,2026-04-08T12:30:00-04:00,America/New_York,2026-04-08,regular,true,1h_rth,675.03,676.435,674.77,675.02,2479902.058546,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-08T13:30:00-04:00,America/New_York,2026-04-08,regular,true,1h_rth,675.0101,676.6,674.35,674.88,4494363.153189,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-08T14:30:00-04:00,America/New_York,2026-04-08,regular,true,1h_rth,674.9,675.32,672.78,673.55,5232688.198668,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-08T15:30:00-04:00,America/New_York,2026-04-08,regular,true,1h_rth,673.54,676.05,673.49,675.86,5472186.877017,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-09T09:30:00-04:00,America/New_York,2026-04-09,regular,true,1h_rth,674.83,675.7899,673.93,674.295,3990113.020072,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-09T10:30:00-04:00,America/New_York,2026-04-09,regular,true,1h_rth,674.26,676.55,673.77,675.9399,3849350.220787,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-09T11:30:00-04:00,America/New_York,2026-04-09,regular,true,1h_rth,675.915,680.75,675.73,679.9,4846948.695885,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-09T12:30:00-04:00,America/New_York,2026-04-09,regular,true,1h_rth,679.91,681.016,678.97,680.2901,2617121.226186,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-09T13:30:00-04:00,America/New_York,2026-04-09,regular,true,1h_rth,680.2999,681.15,678.58,678.85,3101435.017285,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-09T14:30:00-04:00,America/New_York,2026-04-09,regular,true,1h_rth,678.86,680.24,678.48,679.92,2644755.551193,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-09T15:30:00-04:00,America/New_York,2026-04-09,regular,true,1h_rth,679.9,680.67,679.84,679.875,2899554.130597,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-10T09:30:00-04:00,America/New_York,2026-04-10,regular,true,1h_rth,681.32,681.93,680.028,681.5146,3915154.163037,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-10T10:30:00-04:00,America/New_York,2026-04-10,regular,true,1h_rth,681.54,682.03,680.42,681.23,2529955.56581,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-10T11:30:00-04:00,America/New_York,2026-04-10,regular,true,1h_rth,681.25,681.45,679.11,679.52,2416480.70407,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-10T12:30:00-04:00,America/New_York,2026-04-10,regular,true,1h_rth,679.52,679.71,678.5,678.6701,1816822.389661,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-10T13:30:00-04:00,America/New_York,2026-04-10,regular,true,1h_rth,678.64,679.7,678.45,679.4,1579168.543378,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-10T14:30:00-04:00,America/New_York,2026-04-10,regular,true,1h_rth,679.415,679.99,678.87,679.6401,2176343.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-10T15:30:00-04:00,America/New_York,2026-04-10,regular,true,1h_rth,679.65,679.65,678.66,679.31,2879064.75047,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-13T09:30:00-04:00,America/New_York,2026-04-13,regular,true,1h_rth,677.41,680.02,676.58,679.5688,4083226.538243,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-13T10:30:00-04:00,America/New_York,2026-04-13,regular,true,1h_rth,679.5795,680.66,679.31,679.51,2321620.864213,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-13T11:30:00-04:00,America/New_York,2026-04-13,regular,true,1h_rth,679.5009,681.62,679.015,681.39,2108423.729336,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-13T12:30:00-04:00,America/New_York,2026-04-13,regular,true,1h_rth,681.38,682.82,680.71,682.48,3307087.642277,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-13T13:30:00-04:00,America/New_York,2026-04-13,regular,true,1h_rth,682.49,682.7,681.87,682.375,1924391.899141,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-13T14:30:00-04:00,America/New_York,2026-04-13,regular,true,1h_rth,682.36,683.84,682.27,683.805,2688000.305687,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-13T15:30:00-04:00,America/New_York,2026-04-13,regular,true,1h_rth,683.8,686.295,683.665,686.0,4284818.313817,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-14T09:30:00-04:00,America/New_York,2026-04-14,regular,true,1h_rth,687.72,691.05,687.66,690.98,5381486.130217,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-14T10:30:00-04:00,America/New_York,2026-04-14,regular,true,1h_rth,691.005,692.47,690.61,692.25,3136638.975243,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-14T11:30:00-04:00,America/New_York,2026-04-14,regular,true,1h_rth,692.25,693.72,692.24,693.595,3055443.19972,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-14T12:30:00-04:00,America/New_York,2026-04-14,regular,true,1h_rth,693.59,694.06,692.83,693.74,2649498.558515,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-14T13:30:00-04:00,America/New_York,2026-04-14,regular,true,1h_rth,693.74,694.1,692.13,692.6,2677996.979873,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-14T14:30:00-04:00,America/New_York,2026-04-14,regular,true,1h_rth,692.581,694.2699,692.32,694.24,2800017.842007,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-14T15:30:00-04:00,America/New_York,2026-04-14,regular,true,1h_rth,694.23,694.58,693.42,694.4,2764082.120275,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-15T09:30:00-04:00,America/New_York,2026-04-15,regular,true,1h_rth,695.26,696.94,694.2801,696.92,4425417.950652,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-15T10:30:00-04:00,America/New_York,2026-04-15,regular,true,1h_rth,696.92,697.56,695.93,697.37,3291493.363975,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-15T11:30:00-04:00,America/New_York,2026-04-15,regular,true,1h_rth,697.37,697.8,696.8,697.3599,2489341.204759,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-15T12:30:00-04:00,America/New_York,2026-04-15,regular,true,1h_rth,697.355,697.62,695.7,697.425,2735308.044421,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-15T13:30:00-04:00,America/New_York,2026-04-15,regular,true,1h_rth,697.42,698.65,697.19,698.5,3119870.310841,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-15T14:30:00-04:00,America/New_York,2026-04-15,regular,true,1h_rth,698.49,700.03,698.48,700.01,4401495.310274,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-15T15:30:00-04:00,America/New_York,2026-04-15,regular,true,1h_rth,699.995,700.28,699.26,699.84,3803982.556493,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-16T09:30:00-04:00,America/New_York,2026-04-16,regular,true,1h_rth,701.06,701.3,698.53,699.14,4642575.155902,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-16T10:30:00-04:00,America/New_York,2026-04-16,regular,true,1h_rth,699.1499,702.03,698.87,700.78,2692068.74081,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-16T11:30:00-04:00,America/New_York,2026-04-16,regular,true,1h_rth,700.77,702.78,700.66,702.01,2471636.60677,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-16T12:30:00-04:00,America/New_York,2026-04-16,regular,true,1h_rth,702.0113,702.0699,699.84,700.7,2478525.752575,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-16T13:30:00-04:00,America/New_York,2026-04-16,regular,true,1h_rth,700.72,701.525,699.4737,699.79,2034225.027039,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-16T14:30:00-04:00,America/New_York,2026-04-16,regular,true,1h_rth,699.8,701.195,699.775,700.9101,1912279.42899,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-16T15:30:00-04:00,America/New_York,2026-04-16,regular,true,1h_rth,700.91,701.94,700.83,701.55,2838722.914039,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-17T09:30:00-04:00,America/New_York,2026-04-17,regular,true,1h_rth,706.14,709.45,705.77,709.225,5981360.770273,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-17T10:30:00-04:00,America/New_York,2026-04-17,regular,true,1h_rth,709.24,711.335,709.2301,710.62,4283884.61661,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-17T11:30:00-04:00,America/New_York,2026-04-17,regular,true,1h_rth,710.63,711.64,710.4193,711.51,2676647.174139,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-17T12:30:00-04:00,America/New_York,2026-04-17,regular,true,1h_rth,711.515,712.38,709.03,709.88,3376597.919685,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-17T13:30:00-04:00,America/New_York,2026-04-17,regular,true,1h_rth,709.88,710.7,709.14,709.81,2539257.508548,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-17T14:30:00-04:00,America/New_York,2026-04-17,regular,true,1h_rth,709.81,710.39,708.99,709.26,2606581.693525,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-17T15:30:00-04:00,America/New_York,2026-04-17,regular,true,1h_rth,709.27,710.4,709.26,710.04,3307973.73953,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-20T09:30:00-04:00,America/New_York,2026-04-20,regular,true,1h_rth,708.8,709.91,708.23,708.96,3483803.700227,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-20T10:30:00-04:00,America/New_York,2026-04-20,regular,true,1h_rth,708.93,709.0,706.14,708.31,3942087.537646,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-20T11:30:00-04:00,America/New_York,2026-04-20,regular,true,1h_rth,708.26,708.26,707.02,707.635,1418607.749408,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-20T12:30:00-04:00,America/New_York,2026-04-20,regular,true,1h_rth,707.66,708.39,707.26,707.9852,1186066.623907,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-20T13:30:00-04:00,America/New_York,2026-04-20,regular,true,1h_rth,707.9882,708.6,707.4875,708.29,1527533.007777,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-20T14:30:00-04:00,America/New_York,2026-04-20,regular,true,1h_rth,708.33,708.61,707.86,708.02,1834172.48042,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-20T15:30:00-04:00,America/New_York,2026-04-20,regular,true,1h_rth,708.01,708.79,707.6,708.69,2533346.79294,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
SPY,2026-04-21T09:30:00-04:00,America/New_York,2026-04-21,regular,true,1h_rth,710.28,711.275,708.75,710.56,2872823.037936,dxlink_candles.get_1h_ema50_snapshot,2026-05-13T18:43:00Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
